article_id,event,source,source_bias,ref,title,sentence_index,sentence,biased,sentiment,article_mean_sentiment,sentiment_deviation_article,sentiment_deviation_window
7,NorthKora,019_Deccan Herald_1,left-center,001_Reuters_1,US ready for talks with N Korea without preconditions,15,"North Korea is acting in an unsafe way not only toward Japan, China, and South Korea, but the entire world.",1,0.0,-0.001954999999999996,0.001954999999999996,0.13091428571428573
7,NorthKora,019_Deccan Herald_1,left-center,001_Reuters_1,US ready for talks with N Korea without preconditions,16,"North Korea's actions are not good for anyone and certainly not good for North Korea,"" White House Press Secretary Sarah Sanders said in a statement to the press.",1,-0.3425,-0.001954999999999996,0.34054500000000004,0.2298714285714286
7,NorthKora,019_Deccan Herald_1,left-center,001_Reuters_1,US ready for talks with N Korea without preconditions,17,The secretary of state made clear that full North Korean nuclear disarmament would be the ultimate goal of substantive negotiations.,1,0.3818,-0.001954999999999996,0.38375499999999996,0.46386666666666665
7,NorthKora,019_Deccan Herald_1,left-center,001_Reuters_1,US ready for talks with N Korea without preconditions,18,"He argued that containment was not an option, as an impoverished North Korea would seek to earn money by selling its nuclear weapons on the black market.",0,-0.6597,-0.001954999999999996,0.6577449999999999,0.5612199999999999
7,NorthKora,019_Deccan Herald_1,left-center,001_Reuters_1,US ready for talks with N Korea without preconditions,19,"""Because were dealing with a new leader in North Korea that no ones ever engaged with.",0,0.128,-0.001954999999999996,0.129955,0.2511
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,0,"The reticent Secretary of State spoke at great length on Tuesday, first in a town hall meeting with State Department staff, and then in a policy speech at the Atlantic Council.",0,0.6249,0.273225,0.351675,0.21949999999999997
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,1,"The headlines are that he's trying to find a way just to get in the same room, around the same table, as the North Koreans, that he's announced the first steps of his controversial department redesign - ""quick wins"" he called them - and that he plans",0,0.4404,0.273225,0.16717500000000002,0.015620000000000023
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,2,"Oh, and he's more comfortable with cowboy culture than Washington politicos.",0,0.5563,0.273225,0.283075,0.10025
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,3,"The North Korea line came up in a question-and-answer session after two scripted speeches on the same topic, and the White House was quick to say it wasn't a policy shift.",0,0.0,0.273225,0.273225,0.48742857142857143
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,4,But it sounded like a softening.,0,0.5023,0.273225,0.22907499999999997,0.0117857142857144
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,5,"Tillerson said Washington was ready to talk without preconditions, whenever Pyongyang was ready, and that first chat could be about anything, even the weather.",0,0.6124,0.273225,0.33917500000000006,0.16122857142857144
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,6,"In the past he's been vague about preconditions, but suggested the North Koreans would have to at least demonstrate a willingness to consider giving up their nuclear arsenal.",0,0.6757,0.273225,0.40247499999999997,0.2652
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,7,"So his readiness for talks of any kind, at least initially, is interesting.",0,0.8115,0.273225,0.5382750000000001,0.4367142857142857
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,8,"And this coincides with a very senior UN visit to Pyongyang, by the Undersecretary General Jeffrey Feltman.",0,0.0,0.273225,0.273225,0.3030285714285714
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,9,"He urged North Korean officials to consider ""talks about talks"", in what he described as the most important mission he has ever taken.",0,0.2716,0.273225,0.0016249999999999876,0.040799999999999975
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,10,"President Trump has taken a much tougher line in his public statements - famously tweeting that Tillerson was wasting his time trying to negotiate with ""Little Rocket Man,"" his derogatory nickname for Kim Jong Un.",1,-0.25,0.273225,0.523225,0.4471857142857143
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,11,"But in practice he's gone along with Tillerson's diplomatic strategy, for now.",0,0.0,0.273225,0.273225,0.09787142857142857
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,12,And the secretary of state remained clear about the goal: that the US ultimately could not accept a nuclear-armed North Korea.,0,0.1068,0.273225,0.166425,0.023400000000000004
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,13,"Kim Jong Un, meanwhile, has been saying that his country aims to be the ""strongest nuclear power"" in the world.",0,0.4404,0.273225,0.16717500000000002,0.24177142857142858
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,14,"So no imminent visits to North Korea for Tillerson, but he will be travelling to South America and Africa in the new year, which suggests he plans to stay on for a bit longer as the country's top diplomat, despite reports that Trump doesn't get alon",0,0.1163,0.273225,0.15692499999999998,0.04044285714285713
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,15,Tillerson gave a nod to his difficult year when asked by a State Department employee whether he was enjoying his job.,0,0.2263,0.273225,0.046924999999999994,0.11501428571428572
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,16,"""I'm learning to enjoy it,"" he said, to laughter from the floor.",0,0.7506,0.273225,0.47737500000000005,0.5916571428571429
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,17,"He explained that he didn't enjoy the actual task of dealing with countries like North Korea and Pakistan, but he did enjoy working with the department's diplomats and experts on these topics.",0,-0.5432,0.273225,0.816425,0.6552333333333333
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,18,His town hall was an effort to connect with staff who've have been alienated by the perception that he's gutting the State Department amidst budget cuts and hiring freezes.,0,-0.3182,0.273225,0.591425,0.42938
8,NorthKora,006_BBC News_1,left-center,001_Reuters_1,Trumplomacy: Tillerson's 2018 hopes for North Korea,19,Tillerson gave them their first briefing on his project to redesign the department: he presented plans to revamp its outdated information technology; streamline its functions; and improve career management.,0,0.4404,0.273225,0.16717500000000002,0.358
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,0,Controversial British firm Cambridge Analytica is back in the news this week after being kicked off Facebook for misusing personal information culled from users.,0,-0.2023,-0.08656363636363637,0.11573636363636364,0.17887500000000003
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,1,A just-released report from the New York Times could make a bad week worse.,0,-0.765,-0.08656363636363637,0.6784363636363636,0.46005999999999997
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,2,The report finds that the company had contacts with Russians about targeting American voters going back to 2014.,1,0.0,-0.08656363636363637,0.08656363636363637,0.2541166666666667
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,3,This contradicts what the company told a government inquisition in February.,1,-0.5574,-0.08656363636363637,0.4708363636363636,0.33958571428571427
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,4,"""As far as I'm aware, we've never worked for a Russian company,"" the company's head, Alexander Nix, told the British Parliament.",1,0.0,-0.08656363636363637,0.08656363636363637,0.18891428571428573
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,5,"""We've never worked with a Russian organization in Russia or any other country, and we don't have any relationship with Russia or Russian individuals.""",1,0.0,-0.08656363636363637,0.08656363636363637,0.07962857142857142
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,6,"According to the Times, executives from Lukoil, the Russian oil giant with close ties to Vladimir Putin, approached the company about influencing elections during three meetings in 2014 and 2015.",1,0.0,-0.08656363636363637,0.08656363636363637,0.06075714285714286
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,7,And the company appears to have acted on those meetings.,1,0.0,-0.08656363636363637,0.08656363636363637,0.08178571428571428
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,8,"""Cambridge Analytica also included extensive questions about Russia's president, Vladimir V. Putin, in surveys it was carrying out in American focus groups in 2014,"" the Times story says.",1,0.0,-0.08656363636363637,0.08656363636363637,0.09541666666666666
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,9,"""It is not clear what - or which client - prompted the line of questioning, which asked for views on topics ranging from Mr. Putin's popularity to Russian expansionism.""",1,0.1321,-0.08656363636363637,0.21866363636363637,0.01759999999999999
9,Facebook,096_Raw Story_1,left,016_Reuters_1,Bombshell new report says British data firm that promoted Trump worked for Russians in 2014,10,"Cambridge Analytica has pushed back on Twitter, with a statement that appears to question the creditability of the Times sources.",1,0.4404,-0.08656363636363637,0.5269636363636364,0.297275
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,0,"The Republican politician, a father of five, had previously battled bipartisan calls to resign following allegations of sexual assault.",1,-0.8126,-0.214595,0.598005,0.052525000000000044
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,1,"This Wednesday, Kentucky state representative Dan Johnson was found dead by a bridge in Mount Washington with a ""single gunshot wound"" to the head, according to Bullitt County Coroner Dave Billings.",0,-0.6486,-0.214595,0.434005,0.17801999999999996
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,2,"According to Billings, the nature of the injury indicates that the lawmaker's death was a ""probable suicide"", though the results of the autopsy are still pending.",0,-0.7717,-0.214595,0.5571050000000001,0.30010000000000003
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,3,"Kentucky police were searching for Johnson after they were made aware of a troubling, now-deleted Facebook post he had written, in which he addressed the sexual assault allegations that were made against him and said that he ""cannot handle it any lon",0,-0.8074,-0.214595,0.592805,0.48487142857142856
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,4,"""The accusations from NPR are false GOD and only GOD knows the truth, nothing is the way they make it out to be.",1,0.6874,-0.214595,0.901995,0.7988142857142857
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,5,"AMERICA will not survive this type of judge and jury fake news,"" the post read.",1,-0.4767,-0.214595,0.26210500000000003,0.38047142857142857
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,6,"""IT Has Won This Life.",0,0.5719,-0.214595,0.7864949999999999,0.5033428571428571
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,7,"BUT HEAVEN IS MY HOME.""",0,0.6652,-0.214595,0.879795,0.4267571428571429
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,8,"Earlier this week, the Kentucky Center for Investigative Reporting (KyCIR) released an expose on the Republican lawmaker that featured sexual assault accusations by Maranda Richmond, a female friend of Johnson's daughter.",1,-0.5423,-0.214595,0.327705,0.6935714285714285
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,9,"Richmond accused Johnson of forcing himself on her as well as groping her breasts and genitals during a New Years Eve party in 2013, when she was 17 years old.",0,0.3818,-0.214595,0.596395,0.15140000000000003
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,10,"The young woman claimed that she was woken up by Johnson, who forcefully kissed her, slipped his hands under her shirt and bra and then penetrated her vagina with his fingers.",1,0.3818,-0.214595,0.596395,0.30278571428571427
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,11,"Following the KyCIR report, the state leaders of the Republican and Democratic parties called on Johnson to resign.",1,0.0772,-0.214595,0.291795,0.11914285714285716
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,12,"Acting Speaker of the Kentucky House of Representatives David Osborne described the expose as ""compelling and deeply troubling.""",1,0.0772,-0.214595,0.291795,0.17241428571428571
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,13,"Speaking to a press conference at his church this Tuesday, Johnson denied the accusations and declared that he will not resign.",1,-0.4878,-0.214595,0.27320500000000003,0.33804285714285714
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,14,"""This allegation concerning this lady, this young girl, absolutely has no merit, these are unfounded accusations, totally,"" Johnson said.",1,-0.1815,-0.214595,0.03309500000000001,0.022799999999999987
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,15,"Following his apparent suicide, KyCIR issued a statement, cited by the Washington Post, that the station was ""deeply sad"" to learn about Johnson's death.",1,-0.9152,-0.214595,0.700605,0.6022714285714286
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,16,"""Our Kentucky Center for Investigative Reporting released a report on Johnson this week.",0,0.0,-0.214595,0.214595,0.43929999999999997
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,17,"Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions,"" the statement read.",0,0.0,-0.214595,0.214595,0.43121666666666664
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,18,READ MORE: Trump Should Resign Over Accusations of Sexual Misconduct - US Senator,1,-0.6832,-0.214595,0.46860500000000005,0.20204
10,Johnson,040_Sputnik International_1,right-center,Reuters,Kentucky Lawmaker Shoots Himself Following Sexual Harassment Allegations,19,"Kentucky's Governor Matt Bevin tweeted that he was ""saddened to hear"" about the lawmaker's death.",0,-0.8074,-0.214595,0.592805,0.43474999999999997
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',0,LOUISVILLE - Dan Johnson posted a final message on Facebook to his friends and family on Wednesday afternoon.,0,0.4767,-0.027495,0.5041950000000001,0.41507499999999997
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',1,It appeared to be a goodbye.,1,0.0,-0.027495,0.027495,0.04930000000000001
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',2,"In it, he denied the accusations that had tormented him and his family for the past 48 hours - that he, a Kentucky state representative and the self-proclaimed ""Pope"" of his Louisville church - had gotten drunk and molested a 17-year-old girl during ",1,-0.8591,-0.027495,0.8316049999999999,1.01105
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',3,"""GOD knows the truth, nothing is the way they make it out to be,"" he wrote in the since-deleted post.",1,0.6289,-0.027495,0.6563950000000001,0.5441142857142857
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',4,"""I cannot handle it any longer .",0,0.0,-0.027495,0.027495,0.016685714285714297
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',5,"BUT HEAVEN IS MY HOME.""",0,0.6652,-0.027495,0.6926950000000001,0.7735142857142857
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',6,"Johnson then drove to a graffiti-covered bridge outside of Mount Washington, Ky., a quiet and isolated spot called the River Bottoms.",0,-0.3182,-0.027495,0.290705,0.24334285714285714
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',7,"He parked, got out of his car, and shot himself with a .40-caliber handgun, according to Bullitt County Sheriff Donnie Tinnell.",0,0.0,-0.027495,0.027495,0.1647
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',8,"The apparent suicide of a well-known local Republican here was another dark and dramatic turn in the nation's recent reckoning with sexual assault and harassment, with near-daily revelations about powerful men leading to sudden falls from positions o",1,-0.875,-0.027495,0.847505,0.7855428571428571
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',9,"Many of those cases have led to denials, resignations, apologies; though Johnson denied the allegations, some believe they pushed him over the edge.",0,-0.6249,-0.027495,0.597405,0.4404142857142857
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',10,"Johnson's wife, Rebecca, announced Thursday that she plans to replace him in the state legislature.",0,0.0,-0.027495,0.027495,0.10331428571428572
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',11,"She spent the day at a funeral home arranging her husband's service, consoling her relatives and continuing to do what she does best - fighting for her family, said David Adams, a family friend and spokesman.",1,0.5267,-0.027495,0.554195,0.7192857142857143
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',12,"""Dan is gone but the story of his life is far from over,"" Rebecca Johnson said through Adams.",0,0.0,-0.027495,0.027495,0.15685714285714286
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',13,"""These high-tech lynchings based on lies and half-truths can't be allowed to win the day.",1,0.25,-0.027495,0.277495,0.3175857142857143
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',14,"I've been fighting behind my husband for 30 years and his fight will go on.""",1,-0.6249,-0.027495,0.597405,0.6202857142857143
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',15,"Johnson's death shook his family, friends, constituents and members of his church, with Kentucky's political elite immediately expressing their sadness.",1,-0.6249,-0.027495,0.597405,0.6079571428571429
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',16,Gov.,0,0.0,-0.027495,0.027495,0.024314285714285705
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',17,"Matt Bevin (R) wrote on Twitter: ""My heart breaks for his family   May God indeed shed His grace on us all"" and Sen. Rand Paul (R-Ky.) said in a tweet: ""I cannot imagine his pain or the heartbreak his family is dealing with.""",1,0.4408,-0.027495,0.468295,0.5108333333333334
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',18,"[White House urges Roy Moore to concede, as supporters look for evidence of 'voter fraud']",1,0.4404,-0.027495,0.467895,0.39946000000000004
11,Johnson,001_Washington Post_1,left-center,Reuters,Dan Johnson suicide: Lawmaker accused of molesting teen killed himself. His widow calls it a 'high-tech lynching.',19,"The tumult began Monday, when the Kentucky Center for Investigative Reporting published allegations that Johnson sexually assaulted his daughter's friend during a sleepover in 2013.",1,-0.0516,-0.027495,0.024105,0.259
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,0,"If any doubts remain about the veracity of ESPN anchor Jemele Hill's assessment of Donald Trump, the president spent Friday night and much of Saturday morning lashing out at black athletes-because said attacks play straight to his white nationalist b",1,-0.2023,0.06592,0.26822,0.12142500000000003
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,1,"On Friday, while stumping in Alabama for GOP senate candidate Luther Strange, Trump diverted from his prepared remarks, as is his wont.",0,0.0258,0.06592,0.04012,0.28478000000000003
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,2,"After a lengthy pause, Trump stared grimly into the distance, and then unleashed a winding, unhinged spiel about NFL players who kneeled during the National Anthem.",0,-0.3182,0.06592,0.38412,0.1874833333333333
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,3,"He asked the assembled crowd, ""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'get that son of a bitch off the field right now.",1,-0.8002,0.06592,0.86612,0.6372857142857142
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,4,"He's fired.'""",0,0.0,0.06592,0.06592,0.17921428571428571
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,5,The audience cheered.,0,0.5106,0.06592,0.4446800000000001,0.6935
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,6,"Trump didn't stop there, waxing nostalgic about the NFL of yore, when men-real men-could inflict permanent damage on one another without worrying about those pesky concussive and subconcussive blows to the head and long-term cognitive diseases, sound",1,-0.3561,0.06592,0.42202000000000006,0.334
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,7,"""They're ruining the game!""",0,-0.3164,0.06592,0.38232,0.4443285714285714
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,8,he whinged.,0,0.0,0.06592,0.06592,0.12055714285714285
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,9,"Trump added that ratings had dropped, partly because fans preferred to watch him, and encouraging anyone who witnesses the free expression of political thought should flee to a preferred safe space and boycott the NFL altogether.",0,0.8074,0.06592,0.74148,0.7671571428571429
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,10,"""I guarantee things will stop,"" he said.",0,0.25,0.06592,0.18408,0.1588857142857143
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,11,"""Just pick up and leave.",0,-0.0516,0.06592,0.11752000000000001,0.1879142857142857
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,12,Pick up and leave.,0,-0.0516,0.06592,0.11752000000000001,0.2560142857142857
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,13,"Not the same game anymore, anyway.""",0,0.0,0.06592,0.06592,0.20284285714285713
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,14,Trump's anti-NFL comments in Huntsville were just the beginning.,1,0.0,0.06592,0.06592,0.25978571428571423
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,15,"On Saturday morning, shortly following a Fox & Friends segment on the Golden State Warriors' star, Stephen Curry.",0,0.4767,0.06592,0.41078000000000003,0.19851428571428575
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,16,"Specifically, Trump did not fancy Curry's announcement that he had no desire to be feted by the White House, and so Trump tweeted that he never wanted Curry and the rest of those mean ol' world champion Golden State Warriors to come to his party any",0,0.7964,0.06592,0.73048,0.5362571428571429
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,17,"Granted, as LeBron James helpfully pointed out, Curry wasn't ""hesitating.""",0,0.6486,0.06592,0.58268,0.34509999999999996
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,18,He said outright that he had no intention of serving as Trump's grinning prop.,0,0.0772,0.06592,0.011279999999999998,0.287
12,NFL,029_Daily Beast_1,left,022_Voice of America_1,Trump's Attack On Black Athletes May Bring a League to Its Feet,19,"Also, the insult ""bum"" has been dragged back into the lexicon, which is nice, given that it will probably irk Trump as much as any other (accurate) label.",1,-0.1779,0.06592,0.24382,0.513975
13,NFL,066_Dallas News_1,right-center,022_Voice of America_1,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,0,"Dallas Cowboys head coach Jason Garrett at the podium during his press conference a day after the Cowboys released Dallas Cowboys wide receiver Lucky Whitehead (13) at training camp in Oxnard, California on Tuesday, July 25, 2017.",0,0.4215,-0.020334999999999995,0.441835,0.48105
13,NFL,066_Dallas News_1,right-center,022_Voice of America_1,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,1,(Vernon Bryant/The Dallas Morning News),0,0.0,-0.020334999999999995,0.020334999999999995,0.047639999999999995
13,NFL,066_Dallas News_1,right-center,022_Voice of America_1,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,2,FRISCO -- Jason Garrett doesn't expect Cowboys players to protest the national anthem Monday night after hearing President Trump's recent criticism of those who have protested before NFL games.,0,-0.6597,-0.020334999999999995,0.639365,0.62
13,NFL,066_Dallas News_1,right-center,022_Voice of America_1,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,3,The Cowboys coach had very little to say when asked during a Saturday news conference about Trump's comments Friday night.,0,0.0,-0.020334999999999995,0.020334999999999995,0.07631428571428571
13,NFL,066_Dallas News_1,right-center,022_Voice of America_1,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,4,"Garrett replied ""I don't"" when asked if there's a need to address Trump's words with the team.",0,0.0,-0.020334999999999995,0.020334999999999995,0.13652857142857142
13,NFL,066_Dallas News_1,right-center,022_Voice of America_1,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,5,"""We have an approach that we believe in,"" Garrett said.",0,0.0,-0.020334999999999995,0.020334999999999995,0.02195714285714285
