article_id,source,event,title,sentence_index,sentence,biased,sentiment,article_mean_sentiment,sentiment_deviation_article,sentiment_deviation_window
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,15,"“Every day, Paul LePage gives Maine people more evidence that he is unfit for office,” State House Majority Leader Jeff McCabe (D) and Assistant House Majority Leader Sara Gideon (D) said in a statement Tuesday night.",1,0.0,-0.039209999999999995,0.039209999999999995,0.029214285714285717
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,16,“The governor is not mentally able to serve and needs to resign.”,1,0.0,-0.039209999999999995,0.039209999999999995,0.029214285714285717
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,17,"“I’m not an alcoholic and I’m not a drug addict and I don’t have mental issues,” LePage replied Wednesday.",0,0.0,-0.039209999999999995,0.039209999999999995,0.09104285714285713
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,18,"“What I have is a backbone, and I want to move Maine forward.”",0,0.0772,-0.039209999999999995,0.11641,0.03372857142857141
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,19,He said he will be seeking “spiritual guidance” from his family.,0,0.0,-0.039209999999999995,0.039209999999999995,0.11855714285714285
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,20,"Members of LePage’s own party have been trying to deal with the headaches he’s caused as well, with one GOP state senator even talking about censuring him.",1,0.5859,-0.039209999999999995,0.6251099999999999,0.3571
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,21,State House Minority Leader Ken Fredette (R) said Tuesday night that he would not support bringing the legislature back into a special session to consider sanctions against LePage ― a position that his counterpart in the Senate wouldn’t back.,0,0.1134,-0.039209999999999995,0.15261,0.16699999999999998
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,22,"“With all due respect, I completely disagree with Fredette’s position,” Senate President Mike Thibodeau (R) said Wednesday.",0,0.0534,-0.039209999999999995,0.09261,0.11871428571428572
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,23,“The Republican Senate caucus has clearly stated that we need an acceptable plan for corrective action before the determination of whether the Legislature should convene is made.”,0,0.7717,-0.039209999999999995,0.81091,0.7183857142857143
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,24,"The latest controversy really dates back to January, when LePage claimed that drug dealers with names like “Smoothie, D-Money and Shifty” come into Maine and “impregnate a young, white girl before they leave.”",0,0.3612,-0.039209999999999995,0.40041000000000004,0.5036571428571428
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,25,"Last week, LePage tried to back up that statement ― which had been widely criticized at the time ― by saying he keeps a binder of drug dealers arrested in Maine and “90-plus percent of those pictures” in his book are of black and Hispanic individuals.",0,-0.6808,-0.039209999999999995,0.64159,0.5766857142857142
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,26,"LePage was upset because he mistakenly believed Gattine heard those remarks and called him a racist, and so he left him the voicemail.",0,-0.8316,-0.039209999999999995,0.79239,0.7928000000000001
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,27,Gattine denied to the Portland Press Herald that he ever called the governor a racist.,0,-0.7845,-0.039209999999999995,0.74529,0.6106166666666667
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,28,LePage has long been clear about his distaste for the media.,0,0.3818,-0.039209999999999995,0.42101,0.6627000000000001
87,hpo,Paul LePage remains in office,Paul LePage Says He Won't Resign After All,29,He has said newspapers are his greatest fear and joked about blowing up the headquarters of the Portland Press Herald.,1,0.5106,-0.039209999999999995,0.54981,0.6915250000000001
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",0,"Representative Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck – as a video camera rolled – as the man tried to ask him whether he supports President Obama’s agenda.",0,0.7096,0.09772777777777777,0.6118722222222223,0.42669999999999997
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",1,"“I deeply and profoundly regret my reaction and I apologize to all involved,” Mr. Etheridge said in a statement. ",0,-0.3947,0.09772777777777777,0.4924277777777778,0.69738
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",2,"“Throughout my many years of service to the people of North Carolina, I have always tried to treat people from all viewpoints with respect. ",0,0.7003,0.09772777777777777,0.6025722222222223,0.3615333333333334
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",3,"No matter how intrusive and partisan our politics can become, this does not justify a poor response.”",0,0.1164,0.09772777777777777,0.01867222222222223,0.17397142857142855
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",4,"He added, “I have and I will always work to promote a civil public discourse.”",0,0.3818,0.09772777777777777,0.28407222222222217,0.19279999999999997
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",5,"A young man, dressed in a jacket and tie, approached the congressman on a sidewalk, saying: “Hi, Congressman. How are you? Do you fully support the Obama agenda?”",1,0.5192,0.09772777777777777,0.42147222222222225,0.27381428571428573
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",6,"Mr. Etheridge, a seven-term House member, can be seen on the video repeatedly asking the young man to identify himself. ",0,0.0,0.09772777777777777,0.09772777777777777,0.14534285714285713
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",7,"After a few seconds, the congressman grabs the camera and the young man.",0,0.0,0.09772777777777777,0.09772777777777777,0.12871428571428573
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",8,"“Tell me who you are,” Mr. Etheridge said. “Tell me who you are.”",0,0.0,0.09772777777777777,0.09772777777777777,0.07417142857142857
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",9,"The young man is not identified in the video, which was made last week. ",0,0.0,0.09772777777777777,0.09772777777777777,0.0
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",10,A second person accompanying him pulled out another camera to record the congressman’s actions. ,0,0.0,0.09772777777777777,0.09772777777777777,0.045457142857142856
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",11,"The video received widespread attention on Monday after it was posted on the Web site of Andrew Breitbart, a conservative Web publisher and former editor of The Drudge Report. ",0,0.0,0.09772777777777777,0.09772777777777777,0.045457142857142856
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",12,It was circulated by the National Republican Congressional Committee.,0,0.0,0.09772777777777777,0.09772777777777777,0.0722
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",13,"“Bob Etheridge has lost it,” said Jon Thompson, a Republican spokesman. ",1,-0.3182,0.09772777777777777,0.4159277777777778,0.3277
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",14,“His conduct is unbecoming of a member of Congress.”,1,0.0,0.09772777777777777,0.09772777777777777,0.039071428571428576
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",15,"Mr. Etheridge, who represents a conservative district south of Raleigh, faces a re-election challenge, but his race is not among the top Republican targets in the country. ",0,-0.1872,0.09772777777777777,0.2849277777777778,0.14161666666666667
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",16,"He won two years ago by 36 percentage points, and Mr. Obama carried his district by 6 percent.",0,0.5719,0.09772777777777777,0.4741722222222222,0.6265999999999999
88,nyt,Rep Etheridge apologizes for grabbing a young man,"Etheridge, Caught on Video, Apologizes ",17,Vice President Joseph R. Biden Jr. resumed the White House campaign for gun control on Tuesday by reporting on executive action taken unilaterally by the administration and pressing Congress to take up legislation again.,0,-0.34,0.09772777777777777,0.4377277777777778,0.351175
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,0,Splashed across the cover of this week’s Newsweek magazine is a picture of the Republican presidential candidate and Tea Party favorite Representative Michele Bachmann.,0,0.6908,0.049784210526315785,0.6410157894736842,0.38695
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,1,"Her eyes are open wide — very, very wide — focused intensely somewhere off in the distance, just a smidge too high above the camera.",1,0.484,0.049784210526315785,0.4342157894736842,0.24092000000000002
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,2,"At the bottom of the page, floating across her torso in bold white letters, are the words “The Queen of Rage.”",0,0.3818,0.049784210526315785,0.3320157894736842,0.09706666666666669
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,3,Many in the conservative blogosphere are not pleased.,0,-0.3412,0.049784210526315785,0.39098421052631577,0.5852571428571428
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,4,"“Exactly what were the editors thinking putting this kind of a picture of a sitting congresswoman and presidential candidate on their cover?” wrote Noel Sheppard on the conservative Web site News Busters, under the headline “Newsweek Puts Picture of Michele Bachmann on Cover That Makes Her Look Crazy.”",1,0.0,0.049784210526315785,0.049784210526315785,0.14537142857142854
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,5,"A blogger on the Web site Freedom’s Lighthouse said, “Can anyone really say with a straight face that the Mainstream Media is not totally biased against conservatives?”",1,0.493,0.049784210526315785,0.44321578947368423,0.41677142857142857
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,6,But even some unlikely allies have emerged to decry the cover as disrespectful.,0,0.0,0.049784210526315785,0.049784210526315785,0.021685714285714284
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,7,"“It’s sexist,” said Terry O’Neill, the president of the National Organization for Women, to the news Web site the Daily Caller, which is run by the conservative commentator Tucker Carlson.",1,0.0,0.049784210526315785,0.049784210526315785,0.13334285714285715
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,8,"“Gloria Steinem has a very simple test,” Ms. O’Neill continued.",0,0.0,0.049784210526315785,0.049784210526315785,0.13334285714285715
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,9,“If this were done to a man or would it ever be done to a man – has it ever been done to a man?,0,0.0,0.049784210526315785,0.049784210526315785,0.0375
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,10,Surely this has never been done to a man.”,1,0.4404,0.049784210526315785,0.39061578947368425,0.3454857142857143
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,11,"Monday night, Newsweek responded to the controversy by posting an “outtakes” gallery on its Daily Beast Web site, showcasing other photos taken for the article.",0,0.0,0.049784210526315785,0.049784210526315785,0.029185714285714284
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,12,"The pictures show Ms. Bachmann shaking hands with voters, standing by herself in the corner of a room and signing autographs, all with the same wide-eyed intensity as in the cover shot.",0,-0.1779,0.049784210526315785,0.2276842105263158,0.2070857142857143
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,13,The cover goes with an article by Lois Romano about Ms. Bachmann’s place in the Tea Party movement and on the national stage.,0,0.4019,0.049784210526315785,0.3521157894736842,0.3727142857142857
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,14,The article itself seems to have spawned little outrage.,0,-0.4601,0.049784210526315785,0.5098842105263158,0.33371428571428574
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,15,This is not the first time Newsweek has caused a stir with its cover choices.,0,0.0,0.049784210526315785,0.049784210526315785,0.17184285714285716
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,16,"In 2009, the editors selected a photo of Sarah Palin in running shorts, which the former governor — and many others — called “sexist.”",1,0.0,0.049784210526315785,0.049784210526315785,0.1708333333333333
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,17,"Just this past June, the news magazine ran a computer generated image of Catherine, the new Duchess of Cambridge, walking alongside Princess Diana, who has been dead for nearly 14 years.",1,-0.6486,0.049784210526315785,0.6983842105263157,0.36321999999999993
89,nyt,Newsweek publishes unflattering cover of Michele Bachmann,Bachmann Cover Controversy Prompts Response From Newsweek,18,"The Atlantic Wire ran a story about that cover called, simply, “How Creepy Is Princess Diana’s Ghost on the Cover of Newsweek?”",1,-0.3182,0.049784210526315785,0.36798421052631575,0.07650000000000001
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",0,"Federal prosecutors have subpoenaed New Jersey Gov. Chris Christie's campaign and a state Republican Party committee, escalating their probe into allegations that his aides created traffic jams as political payback.",1,0.5719,0.09966153846153845,0.4722384615384615,0.428925
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",1,"Mark Sheridan, the attorney representing Christie's campaign, confirmed to Fox News that the campaign and the Republican State Committee received subpoenas relating to the closure of traffic lanes near the George Washington Bridge last year.",0,0.0,0.09966153846153845,0.09966153846153845,0.19476
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",2,"""We can confirm that the Christie for Governor re-election campaign and the New Jersey Republican State Committee received subpoenas for documents from the U.S. Attorney's office, in addition to the subpoena the campaign previously received from the state legislative committee,"" he said.",0,0.0,0.09966153846153845,0.09966153846153845,0.1623
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",3,"""All three subpoenas focus on the closure of lanes on the George Washington Bridge.",0,0.0,0.09966153846153845,0.09966153846153845,0.13911428571428572
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",4,"The campaign and the state party intend to cooperate with the U.S. Attorney's office and the state legislative committee and will respond to the subpoenas accordingly.""",0,0.4019,0.09966153846153845,0.3022384615384615,0.3444857142857143
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",5,"The subpoenas were disclosed Thursday, the same day the Republican governor's campaign announced it had hired the Washington, D.C., law firm Patton Boggs in the case.",0,0.0,0.09966153846153845,0.09966153846153845,0.05741428571428571
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",6,Sheridan works for the firm and is general counsel for the state Republican committee.,0,0.0,0.09966153846153845,0.09966153846153845,0.05741428571428571
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",7,A state legislative committee investigating the traffic jams has also issued subpoenas to the two organizations.,0,0.0,0.09966153846153845,0.09966153846153845,0.061099999999999995
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",8,The federal subpoenas are due Feb. 5.,0,0.0,0.09966153846153845,0.09966153846153845,0.045971428571428566
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",9,The state committee subpoenas must be returned Feb. 3.,0,0.0,0.09966153846153845,0.09966153846153845,0.045971428571428566
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",10,"Earlier this month, U.S. Attorney Paul Fishman said only that his office was reviewing the matter ""to determine whether a federal law was implicated.""",0,0.0258,0.09966153846153845,0.07386153846153845,0.02783333333333333
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",11,"The traffic lanes were closed for four days in September, creating traffic gridlock in Fort Lee, the town at the base of the bridge on the New Jersey side.",0,0.296,0.09966153846153845,0.19633846153846152,0.23163999999999998
90,fox,Christ Christie campaign documents subpoenaed,"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",12,Emails and text messages turned over to legislators suggest it may have been a message to the town's Democratic mayor for not endorsing Christie.,0,0.0,0.09966153846153845,0.09966153846153845,0.08045
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",0,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",0,0.0,-0.07907368421052631,0.07907368421052631,0.129925
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",1,"President Trump went after ""Crooked"" Hillary Clinton aide Huma Abedin on Tuesday, appearing to call on the “Deep State” Justice Department to look at potential security issues in her handling of classified material after a recent email dump.",1,0.4939,-0.07907368421052631,0.5729736842105263,0.38996
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",2,"“Crooked Hillary Clinton’s top aide, Huma Abedin, has been accused of disregarding basic security protocols.",1,0.0258,-0.07907368421052631,0.10487368421052631,0.06081666666666667
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",3,She put Classified Passwords into the hands of foreign agents.,0,0.0,-0.07907368421052631,0.07907368421052631,0.14948571428571428
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",4,Remember sailors pictures on the submarine?,0,0.0,-0.07907368421052631,0.07907368421052631,0.14948571428571428
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",5,Jail!” Trump tweeted early Tuesday.,1,0.0,-0.07907368421052631,0.07907368421052631,0.0059857142857142765
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",6,“Deep State Justice Dept must finally act?,0,0.5267,-0.07907368421052631,0.6057736842105262,0.5924999999999999
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",7,Also on Comey & others.”,0,0.0,-0.07907368421052631,0.07907368421052631,0.12034285714285715
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",8,"Trump was referring to U.S. Navy Sailor Kristian Saucier, who was put in prison for taking unauthorized photos inside a nuclear submarine.",0,-0.5106,-0.07907368421052631,0.43152631578947376,0.3902571428571429
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",9,"He seemed to suggest a double standard is at play, compared with the lack of punishment for Clinton and her aides.",0,-0.4767,-0.07907368421052631,0.3976263157894737,0.2989428571428572
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",10,"The president’s tweet comes after the State Department, in a Friday news dump, released a batch of emails from Abedin’s account that were discovered by the FBI on a laptop belonging to her estranged husband, Anthony Weiner.",0,-0.3818,-0.07907368421052631,0.3027263157894737,0.12879999999999997
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",11,At least four of the documents were marked “classified.”,1,0.0,-0.07907368421052631,0.07907368421052631,0.3104142857142857
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",12,"Abedin also forwarded sensitive State Department emails to her personal Yahoo email account before every Yahoo account was hacked, first reported by the Daily Caller.",0,-0.4019,-0.07907368421052631,0.3228263157894737,0.16442857142857142
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",13,"Abedin also sent passwords for her government laptop to her Yahoo account on Aug. 24, 2009.",0,0.0,-0.07907368421052631,0.07907368421052631,0.18404285714285715
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",14,"In 2013, Yahoo was hacked, and the company said in a statement that “all Yahoo user accounts were affected” by the theft.",0,-0.4019,-0.07907368421052631,0.3228263157894737,0.23337142857142856
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",15,"Former FBI Director James Comey, who led the Clinton email investigation, said during a congressional hearing last year that he believed Abedin forwarded emails to Weiner for him to print out so that she could give them to Clinton.",0,0.0,-0.07907368421052631,0.07907368421052631,0.16852857142857142
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",16,"Abedin’s emails shook the 2016 presidential race, as Comey told Congress on Oct. 28, 2016, just days before the election, that the FBI had found more of Clinton’s messages on Weiner’s laptop as they investigated a sexting case against him.",0,-0.1027,-0.07907368421052631,0.02362631578947369,0.026933333333333323
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",17,"The discovery of those records reopened the case against Clinton, several months after Comey said he wasn’t recommending any charges be filed in the case.",0,-0.2732,-0.07907368421052631,0.1941263157894737,0.11764000000000002
91,fox,Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols,"'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act",18,Comey at the time said Clinton was “extremely careless” in her handling of classified emails on her private server.,1,0.0,-0.07907368421052631,0.07907368421052631,0.093975
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,0,"Hillary Rodham Clinton on Friday released her most recent eight years of tax returns, showing that she and former President Bill Clinton earned $139 million in adjusted gross income from 2007 to 2014.",0,-0.4767,0.19647586206896553,0.6731758620689655,0.423225
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,1,"She also released a list of paid speeches showing that she had earned nearly $10 million in speaking fees in 2013, the year she left the State Department.",0,0.0,0.19647586206896553,0.19647586206896553,0.09728
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,2,"The spate of voluntary disclosures on Friday, intended to highlight Mrs. Clinton’s efforts at transparency, came after a week of renewed attention to her use of a private email server while she was secretary of state.",1,0.34,0.19647586206896553,0.1435241379310345,0.18553333333333336
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,3,Recent polls suggest that the focus on Mrs. Clinton’s email practices has affected the number of voters who see her as “honest” and “trustworthy.”,1,-0.0772,0.19647586206896553,0.27367586206896555,0.2518857142857143
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,4,"In a statement, Mrs. Clinton highlighted the millions of dollars she said she and her husband had paid in taxes and given to charity, while lamenting what she called a lopsided tax code that favors wealthy people like them.",1,0.7003,0.19647586206896553,0.5038241379310345,0.4187142857142857
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,5,"The Clintons have grown immensely better off in the 15 years since they left the White House, primarily through book deals, paid speeches and other business ventures involving Mr. Clinton.",0,0.4404,0.19647586206896553,0.24392413793103448,0.2104142857142857
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,6,"Mrs. Clinton has devoted a fair amount of time since April, when she began her second presidential campaign, to showing she understands the needs of working-class Americans, who have not seen their wages grow in years, and those struggling in the post-recession job market.",1,0.296,0.19647586206896553,0.09952413793103446,0.11458571428571426
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,7,That effort was made particularly urgent after Mrs. Clinton said last year that she and her husband were “dead broke” when they left the White House.,0,0.2716,0.19647586206896553,0.07512413793103448,0.011057142857142821
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,8,The remark was widely seized upon by Republicans who argued she was out of touch.,0,-0.3612,0.19647586206896553,0.5576758620689656,0.5819142857142857
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,9,"The Clintons have previously released their tax returns for the period from 1977, when they entered public life, through 2006.",0,0.0,0.19647586206896553,0.19647586206896553,0.21521428571428572
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,10,"The new ones show that from 2007 through 2014 the couple paid $43,885,310 in federal taxes, for an effective tax rate of 31.55 percent.",0,0.4767,0.19647586206896553,0.2802241379310345,0.194
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,11,"They gave nearly $15 million to charity, or an average of 10.8 percent of their earnings.",0,0.4215,0.19647586206896553,0.22502413793103446,0.09197142857142859
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,12,"Their charitable deductions ranged from $550,000 in 2008 to more than $3 million in 2007, 2013 and 2014.",0,0.4019,0.19647586206896553,0.20542413793103445,0.039442857142857224
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,13,"All but $190,450 of their personal charitable giving passed through their philanthropic entity, the Clinton Family Foundation, the returns show.",0,0.7684,0.19647586206896553,0.5719241379310345,0.26684285714285705
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,14,"The beneficiaries of that foundation, which files a separate tax return, include their larger foundation ($1.865 million in 2014), as well as the Museum for African Art in New York, the Preventive Medicine Research Institute in California and the American Ireland Fund, based in New York.",0,0.5994,0.19647586206896553,0.40292413793103454,0.16594285714285723
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,15,"Among Mrs. Clinton’s disclosures Friday was that she was paid $9.68 million in 2013 for 41 speeches, all in the United States except for two in Toronto.",0,0.4215,0.19647586206896553,0.22502413793103446,0.04825714285714289
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,16,"She topped out at $400,000 for a speech to the Jewish United Fund/Jewish Federation of Metropolitan Chicago.",0,0.4215,0.19647586206896553,0.22502413793103446,0.10567142857142858
92,nyt,Hillary Clinton releases tax returns,Clintons Report Earnings of $139 Million in Seven Years,17,"Her standard rate was $225,000.",0,0.0,0.19647586206896553,0.19647586206896553,0.20605714285714288
